pheno_name	pool	p	q	n	entropy	p_val
OTU-B_3100	2	0	6	16	0	1
OTU-B_3108	1	2	15	31	0.761870269111261	0
OTU-B_3108	2	0	6	16	0	1
OTU-B_3109	1	0	11	31	0	1
OTU-B_3109	2	0	5	16	0	1
OTU-B_311	1	3	2	31	0.581164324186158	0
OTU-B_311	2	7	0	16	0	1
OTU-B_3112	1	0	8	31	0	1
OTU-B_3112	2	0	6	16	0	1
OTU-B_3113	1	3	0	31	0	1
OTU-B_3113	2	0	6	16	0	1
OTU-B_3116	1	2	2	31	0.510218878759597	0
OTU-B_3116	2	0	6	16	0	1
OTU-B_312	1	0	29	31	0	1
OTU-B_312	2	1	5	16	0.774397470347699	0.114587155963303
OTU-B_3121	1	1	2	31	0.414922223585827	0
OTU-B_3121	2	0	6	16	0	1
OTU-B_3123	1	3	3	31	0.65210976961272	0
OTU-B_3123	2	0	5	16	0	1
OTU-B_3124	1	1	5	31	0.584372173802724	0.0055449500554939
OTU-B_3124	2	0	5	16	0	1
OTU-B_3126	1	0	4	31	0	1
OTU-B_3126	2	0	3	16	0	1
OTU-B_3127	1	0	10	31	0	1
OTU-B_3127	2	0	5	16	0	1
OTU-B_313	1	13	0	31	0	1
OTU-B_313	2	5	0	16	0	1
OTU-B_3130	1	0	0	31	0	1
OTU-B_3130	2	1	5	16	0.774397470347699	0.107606153846154
OTU-B_3131	1	3	3	31	0.65210976961272	0
OTU-B_3131	2	0	5	16	0	1
OTU-B_3138	1	1	10	31	0.686350918238129	0
OTU-B_3138	2	1	10	16	0.673794940695399	0.0315347159603246
OTU-B_314	1	2	2	31	0.510218878759597	0
OTU-B_314	2	8	0	16	0	1
OTU-B_3144	1	4	2	31	0.636296060074879	0
OTU-B_3144	2	0	4	16	0	1
OTU-B_3148	1	1	3	31	0.485867669012388	0
OTU-B_3148	2	0	6	16	0	1
OTU-B_3149	1	2	2	31	0.510218878759597	0
OTU-B_3149	2	0	6	16	0	1
OTU-B_315	1	0	16	31	0	1
OTU-B_315	2	0	2	16	0	1
OTU-B_3154	1	0	11	31	0	1
OTU-B_3154	2	0	4	16	0	1
OTU-B_3155	1	0	12	31	0	1
OTU-B_3155	2	0	9	16	0	1
OTU-B_3159	1	2	0	31	0	1
OTU-B_3159	2	0	5	16	0	1
OTU-B_3164	1	0	20	31	0	1
OTU-B_3164	2	0	4	16	0	1
OTU-B_317	1	3	6	31	0.784616267322306	0.0055449500554939
OTU-B_317	2	0	0	16	0	1
OTU-B_3170	1	0	9	31	0	1
OTU-B_3170	2	0	3	16	0	1
OTU-B_3172	1	1	3	31	0.485867669012388	0
OTU-B_3172	2	0	6	16	0	1
OTU-B_3179	1	1	5	31	0.584372173802724	0
OTU-B_3179	2	0	11	16	0	1
OTU-B_318	1	0	17	31	0	1
OTU-B_318	2	1	1	16	0.5	0.0236777251184834
OTU-B_3180	1	0	9	31	0	1
OTU-B_3180	2	1	2	16	0.625	0.0315347159603246
OTU-B_3184	1	0	17	31	0	1
OTU-B_3184	2	0	6	16	0	1
OTU-B_3185	1	0	18	31	0	1
OTU-B_3185	2	1	5	16	0.774397470347699	0.0942641509433962
OTU-B_3187	1	1	1	31	0.319625568412056	0
OTU-B_3187	2	0	4	16	0	1
OTU-B_3188	1	1	2	31	0.414922223585827	0
OTU-B_3188	2	0	5	16	0	1
OTU-B_319	1	0	24	31	0	1
OTU-B_319	2	0	2	16	0	1
OTU-B_3193	1	0	12	31	0	1
OTU-B_3193	2	0	5	16	0	1
OTU-B_3198	1	3	2	31	0.581164324186158	0
OTU-B_3198	2	0	6	16	0	1
OTU-B_321	1	4	7	31	0.865957256769432	0.0315347159603246
OTU-B_321	2	8	0	16	0	1
OTU-B_3210	1	0	17	31	0	1
OTU-B_3210	2	0	3	16	0	1
OTU-B_3212	1	2	2	31	0.510218878759597	0
OTU-B_3212	2	1	4	16	0.75	0.076121892542101
OTU-B_3214	1	0	12	31	0	1
OTU-B_3214	2	0	5	16	0	1
OTU-B_3223	1	0	19	31	0	1
OTU-B_3223	2	0	4	16	0	1
OTU-B_3224	1	0	14	31	0	1
OTU-B_3224	2	0	1	16	0	1
OTU-B_3225	1	0	5	31	0	1
OTU-B_3225	2	0	5	16	0	1
OTU-B_3228	1	1	1	31	0.319625568412056	0
OTU-B_3228	2	0	6	16	0	1
OTU-B_3229	1	2	4	31	0.636296060074879	0
OTU-B_3229	2	0	6	16	0	1
OTU-B_323	1	14	0	31	0	1
OTU-B_323	2	2	0	16	0	1
OTU-B_3230	1	2	4	31	0.636296060074879	0
OTU-B_3230	2	0	6	16	0	1
OTU-B_3233	1	1	3	31	0.485867669012388	0
OTU-B_3233	2	0	5	16	0	1
OTU-B_3235	1	0	18	31	0	1
OTU-B_3235	2	1	2	16	0.625	0.0236777251184834
OTU-B_3236	1	5	2	31	0.679668828976494	0
OTU-B_3236	2	0	6	16	0	1
OTU-B_3241	1	1	5	31	0.584372173802724	0
OTU-B_3241	2	0	3	16	0	1
OTU-B_3243	1	0	24	31	0	1
OTU-B_3243	2	0	6	16	0	1
OTU-B_3244	1	1	13	31	0.685581677728453	0
OTU-B_3244	2	0	5	16	0	1
OTU-B_3245	1	0	22	31	0	1
OTU-B_3245	2	0	12	16	0	1
OTU-B_3247	1	2	7	31	0.73988007545415	0
OTU-B_3247	2	0	5	16	0	1
OTU-B_3248	1	3	2	31	0.581164324186158	0
OTU-B_3248	2	0	6	16	0	1
OTU-B_325	1	1	2	31	0.414922223585827	0
OTU-B_325	2	4	1	16	0.75	0.0656288998357964
OTU-B_3252	1	1	3	31	0.485867669012388	0
OTU-B_3252	2	0	5	16	0	1
OTU-B_3258	1	1	20	31	0.56772776194765	0
OTU-B_3258	2	1	3	16	0.702819531114783	0.0315347159603246
OTU-B_3261	1	0	6	31	0	1
OTU-B_3261	2	0	6	16	0	1
OTU-B_3265	1	3	3	31	0.65210976961272	0
OTU-B_3265	2	0	6	16	0	1
OTU-B_3269	1	1	10	31	0.686350918238129	0
OTU-B_3269	2	0	6	16	0	1
OTU-B_3277	1	0	14	31	0	1
OTU-B_3277	2	0	6	16	0	1
OTU-B_328	1	1	0	31	0	1
OTU-B_328	2	3	0	16	0	1
OTU-B_3283	1	5	1	31	0.584372173802724	0
OTU-B_3283	2	0	6	16	0	1
OTU-B_3285	1	1	9	31	0.677827035189933	0
OTU-B_3285	2	0	4	16	0	1
OTU-B_3288	1	0	5	31	0	1
OTU-B_3288	2	0	6	16	0	1
OTU-B_329	1	0	8	31	0	1
OTU-B_329	2	0	1	16	0	1
OTU-B_3293	1	1	6	31	0.618374166721974	0
OTU-B_3293	2	0	3	16	0	1
OTU-B_3297	1	0	7	31	0	1
OTU-B_3297	2	0	8	16	0	1
OTU-B_3299	1	4	1	31	0.540999404901109	0
OTU-B_3299	2	0	5	16	0	1
OTU-B_33	1	2	3	31	0.581164324186158	0
OTU-B_33	2	0	3	16	0	1
OTU-B_330	1	0	12	31	0	1
OTU-B_330	2	3	0	16	0	1
OTU-B_3308	1	1	5	31	0.584372173802724	0
OTU-B_3308	2	0	4	16	0	1
OTU-B_331	1	31	0	31	0	1
OTU-B_331	2	16	0	16	0	1
OTU-B_3312	1	2	3	31	0.581164324186158	0
OTU-B_3312	2	0	6	16	0	1
OTU-B_3313	1	1	2	31	0.414922223585827	0
OTU-B_3313	2	0	5	16	0	1
OTU-B_3319	1	1	12	31	0.689838775044371	0.0055449500554939
OTU-B_3319	2	0	4	16	0	1
OTU-B_332	1	2	1	31	0.414922223585827	0
OTU-B_332	2	3	2	16	0.827819531114783	0.111278033794163
OTU-B_3321	1	2	2	31	0.510218878759597	0
OTU-B_3321	2	0	6	16	0	1
OTU-B_3323	1	0	24	31	0	1
OTU-B_3323	2	0	10	16	0	1
OTU-B_3324	1	1	1	31	0.319625568412056	0
OTU-B_3324	2	0	6	16	0	1
OTU-B_333	1	31	0	31	0	1
OTU-B_333	2	14	0	16	0	1
OTU-B_3331	1	1	6	31	0.618374166721974	0
OTU-B_3331	2	0	5	16	0	1
OTU-B_3334	1	0	5	31	0	1
OTU-B_3334	2	0	6	16	0	1
OTU-B_3335	1	2	2	31	0.510218878759597	0
OTU-B_3335	2	0	5	16	0	1
OTU-B_3337	1	0	5	31	0	1
OTU-B_3337	2	0	6	16	0	1
OTU-B_3338	1	0	9	31	0	1
OTU-B_3338	2	0	5	16	0	1
OTU-B_334	1	1	10	31	0.686350918238129	0
OTU-B_334	2	0	3	16	0	1
OTU-B_3340	1	2	4	31	0.636296060074879	0
OTU-B_3340	2	0	5	16	0	1
OTU-B_3347	1	1	2	31	0.414922223585827	0
OTU-B_3347	2	0	4	16	0	1
OTU-B_3348	1	1	0	31	0	1
OTU-B_3348	2	0	4	16	0	1
OTU-B_335	1	5	0	31	0	1
OTU-B_335	2	2	0	16	0	1
OTU-B_3350	1	1	1	31	0.319625568412056	0
OTU-B_3350	2	0	4	16	0	1
OTU-B_3351	1	1	3	31	0.485867669012388	0
OTU-B_3351	2	0	5	16	0	1
OTU-B_3356	1	0	18	31	0	1
OTU-B_3356	2	0	5	16	0	1
OTU-B_3357	1	1	2	31	0.414922223585827	0
OTU-B_3357	2	0	4	16	0	1
OTU-B_3358	1	1	2	31	0.414922223585827	0
OTU-B_3358	2	0	6	16	0	1
OTU-B_3359	1	1	4	31	0.540999404901109	0
OTU-B_3359	2	0	6	16	0	1
OTU-B_336	1	0	5	31	0	1
OTU-B_336	2	0	2	16	0	1
OTU-B_3360	1	4	3	31	0.707241505501441	0.0055449500554939
OTU-B_3360	2	0	6	16	0	1
OTU-B_3370	1	0	15	31	0	1
OTU-B_3370	2	0	14	16	0	1
OTU-B_3373	1	0	12	31	0	1
OTU-B_3373	2	0	12	16	0	1
OTU-B_3374	1	1	7	31	0.64458342028038	0
OTU-B_3374	2	0	3	16	0	1
OTU-B_3375	1	2	1	31	0.414922223585827	0
OTU-B_3375	2	0	13	16	0	1
OTU-B_3378	1	0	28	31	0	1
OTU-B_3378	2	0	12	16	0	1
OTU-B_3379	1	0	20	31	0	1
OTU-B_3379	2	0	6	16	0	1
OTU-B_338	1	25	0	31	0	1
OTU-B_338	2	9	0	16	0	1
OTU-B_3381	1	0	7	31	0	1
OTU-B_3381	2	0	4	16	0	1
OTU-B_3382	1	1	3	31	0.485867669012388	0
OTU-B_3382	2	0	6	16	0	1
OTU-B_3386	1	0	1	31	0	1
OTU-B_3386	2	0	5	16	0	1
OTU-B_3394	1	0	15	31	0	1
OTU-B_3394	2	0	4	16	0	1
OTU-B_3395	1	0	4	31	0	1
OTU-B_3395	2	0	6	16	0	1
OTU-B_34	1	7	1	31	0.64458342028038	0
OTU-B_34	2	1	5	16	0.774397470347699	0.0727572815533981
OTU-B_3400	1	0	13	31	0	1
OTU-B_3400	2	0	4	16	0	1
OTU-B_3401	1	1	17	31	0.635118235022838	0
OTU-B_3401	2	0	3	16	0	1
OTU-B_3402	1	2	6	31	0.713670821895744	0
OTU-B_3402	2	0	4	16	0	1
OTU-B_3405	1	3	2	31	0.581164324186158	0
OTU-B_3405	2	0	6	16	0	1
OTU-B_3406	1	0	13	31	0	1
OTU-B_3406	2	0	5	16	0	1
OTU-B_3407	1	3	1	31	0.485867669012388	0
OTU-B_3407	2	0	5	16	0	1
OTU-B_3408	1	2	1	31	0.414922223585827	0
OTU-B_3408	2	0	5	16	0	1
OTU-B_3409	1	1	4	31	0.540999404901109	0
OTU-B_3409	2	0	6	16	0	1
OTU-B_341	1	0	18	31	0	1
OTU-B_341	2	2	1	16	0.625	0.0315347159603246
OTU-B_3410	1	0	5	31	0	1
OTU-B_3410	2	0	6	16	0	1
OTU-B_3413	1	0	30	31	0	1
OTU-B_3413	2	1	11	16	0.621640762186858	0.0055449500554939
OTU-B_3414	1	0	13	31	0	1
OTU-B_3414	2	1	4	16	0.75	0.0581413133832086
OTU-B_3416	1	1	4	31	0.540999404901109	0
OTU-B_3416	2	0	5	16	0	1
OTU-B_3418	1	0	3	31	0	1
OTU-B_3418	2	0	5	16	0	1
OTU-B_3421	1	0	5	31	0	1
OTU-B_3421	2	0	4	16	0	1
OTU-B_3422	1	1	7	31	0.64458342028038	0
OTU-B_3422	2	0	4	16	0	1
OTU-B_3424	1	0	27	31	0	1
OTU-B_3424	2	0	14	16	0	1
OTU-B_3427	1	1	6	31	0.618374166721974	0
OTU-B_3427	2	0	6	16	0	1
OTU-B_3429	1	2	3	31	0.581164324186158	0.0055449500554939
OTU-B_3429	2	0	9	16	0	1
OTU-B_343	1	0	2	31	0	1
OTU-B_343	2	1	0	16	0	1
OTU-B_3432	1	1	3	31	0.485867669012388	0
OTU-B_3432	2	0	5	16	0	1
OTU-B_3433	1	0	5	31	0	1
OTU-B_3433	2	0	6	16	0	1
OTU-B_344	1	14	0	31	0	1
OTU-B_344	2	6	0	16	0	1
OTU-B_3442	1	0	11	31	0	1
OTU-B_3442	2	0	12	16	0	1
OTU-B_3444	1	2	13	31	0.780878332902224	0
OTU-B_3444	2	0	6	16	0	1
OTU-B_3453	1	1	4	31	0.540999404901109	0
OTU-B_3453	2	0	3	16	0	1
OTU-B_3457	1	0	13	31	0	1
OTU-B_3457	2	0	4	16	0	1
OTU-B_3462	1	1	1	31	0.319625568412056	0
OTU-B_3462	2	0	6	16	0	1
OTU-B_3470	1	0	19	31	0	1
OTU-B_3470	2	0	12	16	0	1
OTU-B_3472	1	1	17	31	0.635118235022838	0
OTU-B_3472	2	0	4	16	0	1
OTU-B_3473	1	1	1	31	0.319625568412056	0
OTU-B_3473	2	0	5	16	0	1
OTU-B_3477	1	3	2	31	0.581164324186158	0
OTU-B_3477	2	0	6	16	0	1
OTU-B_3483	1	4	2	31	0.636296060074879	0.0055449500554939
OTU-B_3483	2	0	6	16	0	1
OTU-B_3484	1	1	7	31	0.64458342028038	0
OTU-B_3484	2	0	5	16	0	1
OTU-B_349	1	3	4	31	0.707241505501441	0
OTU-B_349	2	4	1	16	0.75	0.0505071609098568
OTU-B_3491	1	1	6	31	0.618374166721974	0
OTU-B_3491	2	0	13	16	0	1
OTU-B_3497	1	1	5	31	0.584372173802724	0
OTU-B_3497	2	0	5	16	0	1
OTU-B_350	1	2	4	31	0.636296060074879	0
OTU-B_350	2	6	0	16	0	1
OTU-B_3500	1	1	8	31	0.664121509467157	0
OTU-B_3500	2	0	6	16	0	1
OTU-B_3502	1	0	19	31	0	1
OTU-B_3502	2	0	6	16	0	1
OTU-B_3503	1	2	9	31	0.773123690363704	0
OTU-B_3503	2	0	5	16	0	1
OTU-B_3507	1	2	2	31	0.510218878759597	0
OTU-B_3507	2	0	3	16	0	1
OTU-B_3509	1	1	6	31	0.618374166721974	0
OTU-B_3509	2	0	4	16	0	1
OTU-B_351	1	2	1	31	0.414922223585827	0
OTU-B_351	2	2	1	16	0.625	0.0278587360594796
OTU-B_3513	1	1	7	31	0.64458342028038	0
OTU-B_3513	2	0	3	16	0	1
OTU-B_3515	1	1	2	31	0.414922223585827	0
OTU-B_3515	2	0	5	16	0	1
OTU-B_3517	1	2	1	31	0.414922223585827	0
OTU-B_3517	2	0	5	16	0	1
OTU-B_3518	1	1	3	31	0.485867669012388	0
OTU-B_3518	2	0	6	16	0	1
OTU-B_352	1	1	3	31	0.485867669012388	0
OTU-B_352	2	1	1	16	0.5	0.0196692913385827
OTU-B_3527	1	0	10	31	0	1
OTU-B_3527	2	0	5	16	0	1
OTU-B_3529	1	0	0	31	0	1
OTU-B_3529	2	0	3	16	0	1
OTU-B_353	1	23	0	31	0	1
OTU-B_353	2	7	0	16	0	1
OTU-B_3530	1	3	2	31	0.581164324186158	0
OTU-B_3530	2	0	6	16	0	1
OTU-B_3541	1	1	2	31	0.414922223585827	0
OTU-B_3541	2	0	5	16	0	1
OTU-B_3542	1	0	5	31	0	1
OTU-B_3542	2	0	5	16	0	1
OTU-B_3547	1	2	6	31	0.713670821895744	0
OTU-B_3547	2	0	3	16	0	1
OTU-B_355	1	2	4	31	0.636296060074879	0
OTU-B_355	2	0	1	16	0	1
OTU-B_3550	1	0	7	31	0	1
OTU-B_3550	2	0	6	16	0	1
OTU-B_3558	1	0	3	31	0	1
OTU-B_3558	2	0	6	16	0	1
OTU-B_3566	1	1	2	31	0.414922223585827	0
OTU-B_3566	2	0	6	16	0	1
OTU-B_3567	1	2	6	31	0.713670821895744	0
OTU-B_3567	2	0	6	16	0	1
OTU-B_3573	1	0	9	31	0	1
OTU-B_3573	2	0	6	16	0	1
OTU-B_3575	1	1	1	31	0.319625568412056	0
OTU-B_3575	2	0	3	16	0	1
OTU-B_3578	1	1	3	31	0.485867669012388	0
OTU-B_3578	2	0	4	16	0	1
OTU-B_3581	1	1	6	31	0.618374166721974	0
OTU-B_3581	2	0	6	16	0	1
OTU-B_3582	1	0	5	31	0	1
OTU-B_3582	2	0	4	16	0	1
OTU-B_3583	1	1	4	31	0.540999404901109	0
OTU-B_3583	2	0	6	16	0	1
OTU-B_3584	1	1	2	31	0.414922223585827	0
OTU-B_3584	2	0	5	16	0	1
OTU-B_3588	1	0	28	31	0	1
OTU-B_3588	2	1	13	16	0.493392729010363	0.0278587360594796
OTU-B_359	1	0	7	31	0	1
OTU-B_359	2	0	4	16	0	1
OTU-B_3590	1	1	1	31	0.319625568412056	0
OTU-B_3590	2	0	5	16	0	1
OTU-B_3597	1	0	17	31	0	1
OTU-B_3597	2	0	6	16	0	1
OTU-B_3598	1	1	2	31	0.414922223585827	0
OTU-B_3598	2	0	5	16	0	1
OTU-B_36	1	0	8	31	0	1
OTU-B_36	2	0	6	16	0	1
OTU-B_3607	1	0	12	31	0	1
OTU-B_3607	2	0	6	16	0	1
OTU-B_3608	1	0	19	31	0	1
OTU-B_3608	2	0	4	16	0	1
OTU-B_3611	1	0	10	31	0	1
OTU-B_3611	2	0	5	16	0	1
OTU-B_3612	1	0	5	31	0	1
OTU-B_3612	2	0	6	16	0	1
OTU-B_3614	1	0	3	31	0	1
OTU-B_3614	2	0	5	16	0	1
OTU-B_3625	1	0	15	31	0	1
OTU-B_3625	2	0	6	16	0	1
OTU-B_3633	1	0	20	31	0	1
OTU-B_3633	2	0	5	16	0	1
OTU-B_3639	1	0	2	31	0	1
OTU-B_3639	2	0	6	16	0	1
OTU-B_3641	1	0	13	31	0	1
OTU-B_3641	2	0	6	16	0	1
OTU-B_3642	1	0	13	31	0	1
OTU-B_3642	2	0	4	16	0	1
OTU-B_3643	1	1	6	31	0.618374166721974	0
OTU-B_3643	2	0	3	16	0	1
OTU-B_3646	1	2	1	31	0.414922223585827	0
OTU-B_3646	2	0	6	16	0	1
OTU-B_3647	1	1	3	31	0.485867669012388	0
OTU-B_3647	2	0	4	16	0	1
OTU-B_3655	1	0	7	31	0	1
OTU-B_3655	2	0	6	16	0	1
OTU-B_3664	1	2	4	31	0.636296060074879	0
OTU-B_3664	2	0	5	16	0	1
OTU-B_3666	1	1	2	31	0.414922223585827	0
OTU-B_3666	2	0	6	16	0	1
OTU-B_367	1	0	25	31	0	1
OTU-B_367	2	0	9	16	0	1
OTU-B_3673	1	0	11	31	0	1
OTU-B_3673	2	0	5	16	0	1
OTU-B_3675	1	0	18	31	0	1
OTU-B_3675	2	0	6	16	0	1
OTU-B_3676	1	2	9	31	0.773123690363704	0
OTU-B_3676	2	0	5	16	0	1
OTU-B_3678	1	2	4	31	0.636296060074879	0
OTU-B_3678	2	1	4	16	0.75	0.0581413133832086
OTU-B_368	1	6	0	31	0	1
OTU-B_368	2	1	0	16	0	1
OTU-B_3683	1	2	1	31	0.414922223585827	0
OTU-B_3683	2	0	4	16	0	1
OTU-B_3698	1	0	17	31	0	1
OTU-B_3698	2	0	6	16	0	1
OTU-B_3699	1	0	15	31	0	1
OTU-B_3699	2	0	6	16	0	1
OTU-B_3700	1	1	7	31	0.64458342028038	0
OTU-B_3700	2	0	4	16	0	1
OTU-B_3702	1	0	2	31	0	1
OTU-B_3702	2	0	6	16	0	1
OTU-B_3705	1	1	9	31	0.677827035189933	0.0055449500554939
OTU-B_3705	2	0	4	16	0	1
OTU-B_3706	1	1	4	31	0.540999404901109	0
OTU-B_3706	2	0	3	16	0	1
OTU-B_371	1	0	20	31	0	1
OTU-B_371	2	0	5	16	0	1
OTU-B_3712	1	0	4	31	0	1
OTU-B_3712	2	0	2	16	0	1
OTU-B_3723	1	0	15	31	0	1
OTU-B_3723	2	0	6	16	0	1
OTU-B_3724	1	1	11	31	0.690213158697814	0.0055449500554939
OTU-B_3724	2	0	6	16	0	1
OTU-B_3725	1	1	16	31	0.652301202470222	0
OTU-B_3725	2	0	6	16	0	1
OTU-B_3727	1	1	3	31	0.485867669012388	0
OTU-B_3727	2	0	6	16	0	1
OTU-B_3738	1	1	5	31	0.584372173802724	0
OTU-B_3738	2	0	6	16	0	1
OTU-B_3739	1	0	4	31	0	1
OTU-B_3739	2	0	5	16	0	1
OTU-B_374	1	2	1	31	0.414922223585827	0
OTU-B_374	2	1	0	16	0	1
OTU-B_3741	1	1	5	31	0.584372173802724	0
OTU-B_3741	2	0	6	16	0	1
OTU-B_3743	1	0	7	31	0	1
OTU-B_3743	2	0	5	16	0	1
OTU-B_3746	1	1	5	31	0.584372173802724	0
OTU-B_3746	2	0	6	16	0	1
OTU-B_3752	1	1	5	31	0.584372173802724	0
OTU-B_3752	2	0	4	16	0	1
OTU-B_3754	1	1	4	31	0.540999404901109	0
OTU-B_3754	2	0	5	16	0	1
OTU-B_3755	1	0	3	31	0	1
OTU-B_3755	2	0	9	16	0	1
OTU-B_3761	1	0	7	31	0	1
OTU-B_3761	2	0	3	16	0	1
OTU-B_3763	1	2	4	31	0.636296060074879	0
OTU-B_3763	2	0	5	16	0	1
OTU-B_3764	1	0	25	31	0	1
OTU-B_3764	2	0	10	16	0	1
OTU-B_3765	1	0	7	31	0	1
OTU-B_3765	2	0	6	16	0	1
OTU-B_3766	1	0	3	31	0	1
OTU-B_3766	2	0	10	16	0	1
OTU-B_3767	1	1	8	31	0.664121509467157	0
OTU-B_3767	2	0	5	16	0	1
OTU-B_3768	1	1	3	31	0.485867669012388	0
OTU-B_3768	2	0	5	16	0	1
OTU-B_377	1	5	0	31	0	1
OTU-B_377	2	4	0	16	0	1
OTU-B_3771	1	1	6	31	0.618374166721974	0
OTU-B_3771	2	0	5	16	0	1
OTU-B_3774	1	0	6	31	0	1
OTU-B_3774	2	0	5	16	0	1
OTU-B_3775	1	1	3	31	0.485867669012388	0
OTU-B_3775	2	0	5	16	0	1
OTU-B_3777	1	1	4	31	0.540999404901109	0
OTU-B_3777	2	0	4	16	0	1
OTU-B_3778	1	2	4	31	0.636296060074879	0
OTU-B_3778	2	0	6	16	0	1
OTU-B_378	1	4	0	31	0	1
OTU-B_378	2	0	3	16	0	1
OTU-B_3785	1	0	16	31	0	1
OTU-B_3785	2	0	6	16	0	1
OTU-B_3788	1	1	3	31	0.485867669012388	0
OTU-B_3788	2	0	5	16	0	1
OTU-B_379	1	11	0	31	0	1
OTU-B_379	2	11	0	16	0	1
OTU-B_3797	1	1	6	31	0.618374166721974	0
OTU-B_3797	2	0	6	16	0	1
OTU-B_38	1	19	0	31	0	1
OTU-B_38	2	9	0	16	0	1
OTU-B_381	1	0	12	31	0	1
OTU-B_381	2	1	4	16	0.75	0.0906929755327545
OTU-B_383	1	4	1	31	0.540999404901109	0
OTU-B_383	2	10	0	16	0	1
OTU-B_384	1	5	1	31	0.584372173802724	0
OTU-B_384	2	1	1	16	0.5	0.0154197530864198
OTU-B_385	1	3	0	31	0	1
OTU-B_385	2	3	2	16	0.827819531114783	0.136151400454201
OTU-B_387	1	0	26	31	0	1
OTU-B_387	2	0	14	16	0	1
OTU-B_388	1	2	5	31	0.679668828976494	0.0055449500554939
OTU-B_388	2	1	5	16	0.774397470347699	0.101165109034268
OTU-B_390	1	1	3	31	0.485867669012388	0
OTU-B_390	2	0	2	16	0	1
OTU-B_391	1	0	15	31	0	1
OTU-B_391	2	0	5	16	0	1
OTU-B_392	1	3	3	31	0.65210976961272	0
OTU-B_392	2	10	0	16	0	1
OTU-B_395	1	30	0	31	0	1
OTU-B_395	2	14	0	16	0	1
OTU-B_396	1	3	2	31	0.581164324186158	0
OTU-B_396	2	6	0	16	0	1
OTU-B_398	1	30	0	31	0	1
OTU-B_398	2	13	0	16	0	1
OTU-B_4	1	1	7	31	0.64458342028038	0
OTU-B_4	2	1	2	16	0.625	0.0236777251184834
OTU-B_40	1	0	8	31	0	1
OTU-B_40	2	1	2	16	0.625	0.0196692913385827
OTU-B_401	1	3	1	31	0.485867669012388	0
OTU-B_401	2	10	0	16	0	1
OTU-B_402	1	1	3	31	0.485867669012388	0
OTU-B_402	2	2	2	16	0.75	0.076121892542101
OTU-B_403	1	0	24	31	0	1
OTU-B_403	2	0	8	16	0	1
OTU-B_404	1	31	0	31	0	1
OTU-B_404	2	16	0	16	0	1
OTU-B_405	1	0	6	31	0	1
OTU-B_405	2	0	6	16	0	1
OTU-B_407	1	0	31	31	0	1
OTU-B_407	2	0	16	16	0	1
OTU-B_408	1	0	16	31	0	1
OTU-B_408	2	2	0	16	0	1
OTU-B_410	1	0	22	31	0	1
OTU-B_410	2	3	0	16	0	1
OTU-B_411	1	0	5	31	0	1
OTU-B_411	2	0	0	16	0	1
OTU-B_412	1	4	3	31	0.707241505501441	0
OTU-B_412	2	1	2	16	0.625	0.0278587360594796
OTU-B_414	1	0	21	31	0	1
OTU-B_414	2	1	8	16	0.75	0.0315347159603246
OTU-B_415	1	0	8	31	0	1
OTU-B_415	2	5	0	16	0	1
OTU-B_419	1	5	0	31	0	1
OTU-B_419	2	1	0	16	0	1
OTU-B_42	1	1	1	31	0.319625568412056	0
OTU-B_42	2	7	0	16	0	1
OTU-B_421	1	26	0	31	0	1
OTU-B_421	2	0	6	16	0	1
OTU-B_422	1	27	0	31	0	1
OTU-B_422	2	0	3	16	0	1
OTU-B_423	1	3	0	31	0	1
OTU-B_423	2	0	6	16	0	1
OTU-B_425	1	0	18	31	0	1
OTU-B_425	2	3	1	16	0.702819531114783	0.0355271111111111
OTU-B_43	1	0	21	31	0	1
OTU-B_43	2	2	0	16	0	1
OTU-B_437	1	0	26	31	0	1
OTU-B_437	2	0	9	16	0	1
OTU-B_44	1	8	1	31	0.664121509467157	0
OTU-B_44	2	3	0	16	0	1
OTU-B_440	1	15	0	31	0	1
OTU-B_440	2	9	0	16	0	1
OTU-B_441	1	31	0	31	0	1
OTU-B_441	2	13	0	16	0	1
OTU-B_442	1	3	2	31	0.581164324186158	0
OTU-B_442	2	6	0	16	0	1
OTU-B_444	1	7	1	31	0.64458342028038	0
OTU-B_444	2	6	0	16	0	1
OTU-B_445	1	10	2	31	0.781647573411899	0
OTU-B_445	2	9	1	16	0.716917186688699	0.0196692913385827
OTU-B_446	1	0	8	31	0	1
OTU-B_446	2	3	1	16	0.702819531114783	0.0393730297723292
OTU-B_447	1	31	0	31	0	1
OTU-B_447	2	9	0	16	0	1
OTU-B_448	1	0	4	31	0	1
OTU-B_448	2	1	0	16	0	1
OTU-B_449	1	29	0	31	0	1
OTU-B_449	2	11	0	16	0	1
OTU-B_45	1	0	13	31	0	1
OTU-B_45	2	2	1	16	0.625	0.0196692913385827
OTU-B_450	1	0	20	31	0	1
OTU-B_450	2	9	0	16	0	1
OTU-B_451	1	11	0	31	0	1
OTU-B_451	2	8	0	16	0	1
OTU-B_454	1	6	0	31	0	1
OTU-B_454	2	3	0	16	0	1
OTU-B_455	1	6	3	31	0.784616267322306	0.0055449500554939
OTU-B_455	2	3	0	16	0	1
OTU-B_457	1	18	0	31	0	1
OTU-B_457	2	7	0	16	0	1
OTU-B_458	1	0	11	31	0	1
OTU-B_458	2	1	0	16	0	1
OTU-B_463	1	20	0	31	0	1
